Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
HLIT,30.0,4.24,3.1,1539975936,Communication Equipment
CLF,28.57,0.97,1.45,9901002752,Steel
MBIN,9.72,11.31,0.97,1750905088,Banks - Regional
WWD,31.82,6.41,2.05,8315162624,Aerospace & Defense
FFIV,13.2,0.8,0.86,10973825024,Software - Infrastructure
TRNS,8.57,2.85,4.09,994336640,Industrial Distribution
CZWI,46.15,2.35,-1.36,121319768,Banks - Regional
BEN,14.04,4.11,-2.17,14269722624,Asset Management
BSRR,-38.57,2.18,2.82,277383744,Banks - Regional
BSVN,250.0,33.01,6.18,253396624,Banks - Regional
PROV,19.23,3.51,0.67,100367880,Banks - Regional
TBNK,-42.86,2.84,-1.16,82175744,Banks - Regional
UBAB,58.6,47.65,0.97,144487440,Banks - Regional
MPB,19.67,0.21,-2.66,345064416,Banks - Regional
FSRL,0.0,10.42,0.0,39778980,Banks - Regional
BMI,5.0,0.96,-5.63,4398513664,Scientific & Technical Instruments
FHB,-17.78,4.29,1.41,2706798848,Banks - Regional
GNTX,13.64,4.9,6.53,8238495744,Auto Parts
NSC,-2.41,1.17,-1.91,57561509888,Railroads
UBSI,-1.49,2.03,-1.74,4758301184,Banks - Regional
STEL,-1.79,4.72,-1.48,1303497856,Banks - Regional
CL,2.35,1.06,3.23,69377376256,Household & Personal Products
BKU,0.0,4.02,-1.45,1992439296,Banks - Regional
BAH,24.78,1.54,13.33,19032440832,Consulting Services
ALV,15.08,0.19,3.73,9090674688,Auto Parts
FCNCA,-3.94,3.93,4.14,21281163264,Banks - Regional
SBSI,-10.94,5.18,-2.46,916847168,Banks - Regional
HTBK,-8.33,4.61,-0.72,508129920,Banks - Regional
FRST,25.0,8.48,-0.31,310146592,Banks - Regional
FFIC,8.7,9.53,0.6,383629152,Banks - Regional
FLIC,0.0,3.64,-1.15,255728976,Banks - Regional
MYFW,-90.91,5.44,-1.46,151191024,Banks - Regional
BCML,-3.51,1.17,0.8,231141520,Banks - Regional
FBIZ,0.88,2.57,1.86,291931936,Banks - Regional
USCB,-22.73,9.27,-0.41,222572288,Banks - Regional
HTH,10.0,1.78,0.03,2013879168,Banks - Regional
TCBX,21.28,4.64,-0.62,266516080,Banks - Regional
PGC,-10.71,1.18,-0.45,420078048,Banks - Regional
CHMG,-30.77,1.08,-1.26,208415360,Banks - Regional
BY,8.96,0.28,0.65,910293248,Banks - Regional
WSFS,6.48,6.79,0.42,2558941184,Banks - Regional
FISI,-16.44,9.87,0.31,292578912,Banks - Regional
WY,14.29,4.0,-0.89,24286179328,REIT - Specialty
WAL,-1.04,2.08,-1.38,6740314112,Banks - Regional
SBFG,62.86,12.8,3.8,104160000,Banks - Regional
CVRX,20.0,3.72,7.71,508826112,Medical Devices
FFBC,1.64,2.65,-1.06,2110231808,Banks - Regional
MSBI,12.66,3.89,0.81,533828192,Banks - Regional
APPF,23.94,5.55,-4.35,8490941440,Software - Application
EBC,-52.38,4.24,-1.21,2455864064,Banks - Regional
ABCB,-4.46,1.83,0.04,3316629760,Banks - Regional
AJG,1.09,1.1,-1.41,51753283584,Insurance Brokers
SSB,8.44,0.15,-1.77,6264212992,Banks - Regional
PCB,-14.58,2.1,1.29,228309008,Banks - Regional
LEVI,4.76,1.18,-0.66,7096005120,Apparel Manufacturing
CLBK,28.57,3.08,0.62,1816147840,Banks - Regional
COF,-10.4,0.56,1.5,51498553344,Credit Services
LHX,1.21,0.98,-0.76,39773073408,Aerospace & Defense
RVSB,-30.0,5.5,-1.19,103550640,Banks - Regional
TMUS,-12.11,3.99,-0.59,192498450432,Telecom Services
BPRN,6.49,3.71,-0.9,198701712,Banks - Regional
BSET,350.0,4.52,6.75,135692816,"Furnishings, Fixtures & Appliances"
ACNB,-50.0,19.05,-1.39,315434336,Banks - Regional
OSIS,27.01,2.95,1.64,2337034240,Electronic Components
BCBP,-5.41,0.66,-2.32,179768160,Banks - Regional
ESQ,-1.67,0.26,0.69,393507104,Banks - Regional
CASS,27.08,4.98,3.63,595390720,Specialty Business Services
CRS,0.0,6.78,-9.26,3130769664,Metal Fabrication
STBA,11.63,3.07,-0.88,1219244032,Banks - Regional
NTCT,92.11,9.0,4.41,1488895744,Software - Infrastructure
FNWB,-110.0,35.99,0.7,132355592,Banks - Regional
FMBH,13.25,2.76,0.78,746979584,Banks - Regional
BPOP,84.76,0.45,4.35,6100587008,Banks - Regional
VLY,-12.0,3.41,-3.28,4279995648,Banks - Regional
TCBK,-7.14,1.34,-4.9,1155068416,Banks - Regional
ORI,-4.17,0.23,-9.38,7814134784,Insurance - Diversified
NOC,9.04,1.93,-6.87,68254380032,Aerospace & Defense
SHW,0.56,0.81,-0.84,79899893760,Specialty Chemicals
MMC,5.0,0.62,-4.02,97371725824,Insurance Brokers
CMCSA,5.0,2.77,2.24,166698582016,Telecom Services
BFH,223.29,3.03,4.65,1749262976,Credit Services
CNX,151.85,2.79,2.25,3066187520,Oil & Gas E&P
RES,58.33,9.29,8.77,1509276544,Oil & Gas Equipment & Services
HZO,-66.07,1.35,-18.24,733879808,Specialty Retail
XRX,-15.69,1.6,8.1,2275700992,Information Technology Services
VLO,20.34,4.58,3.05,48705204224,Oil & Gas Refining & Marketing
HUM,-57.14,1.35,-12.7,45257101312,Healthcare Plans
EXP,4.49,4.02,1.74,8384498688,Building Materials
MKC,7.59,1.78,2.5,17652942848,Packaged Foods
AIT,6.16,1.55,-0.77,7267159040,Industrial Distribution
MBLY,3.7,0.1,-2.27,22338359296,Auto Parts
AMAL,-1.37,7.17,-3.29,734845184,Banks - Regional
BANC,-43.75,23.13,8.96,2236924416,Banks - Regional
XEL,-2.35,13.34,-1.06,32099135488,Utilities - Regulated Electric
VIRT,-35.71,4.41,-8.44,2646608640,Capital Markets
DOW,7.5,2.95,2.27,37916798976,Chemicals
MUR,-12.62,0.81,0.03,5834680832,Oil & Gas E&P
FBMS,-15.71,16.77,-0.35,760817152,Banks - Regional
ALRS,-17.24,4.41,-0.69,443819904,Banks - Regional
CVBF,2.63,2.7,-3.75,2393946880,Banks - Regional
EQBK,18.46,108.28,1.97,501417408,Banks - Regional
FRBA,32.43,9.54,-1.43,341813280,Banks - Regional
CATY,13.64,3.68,-0.68,2889315072,Banks - Regional
SLM,-17.24,1.76,-0.57,4317880320,Credit Services
OSBC,-22.22,3.98,-1.85,599845824,Banks - Regional
INBK,100.0,11.05,-0.47,279475072,Banks - Regional
LBRT,-5.26,0.58,5.81,3294600448,Oil & Gas Equipment & Services
OBK,-6.25,7.95,-0.74,937329536,Banks - Regional
PLXS,-0.95,1.0,-2.11,2693245184,Electronic Components
CACI,-3.11,0.09,-1.62,8041355264,Information Technology Services
HXL,-12.24,2.05,-0.36,6151041024,Aerospace & Defense
ETD,-11.84,6.65,-1.99,779767744,"Furnishings, Fixtures & Appliances"
BRKL,13.04,2.46,-2.72,902712000,Banks - Regional
URI,3.78,2.76,-1.01,43698057216,Rental & Leasing Services
RLI,6.94,2.03,-0.59,6433870848,Insurance - Property & Casualty
AMP,1.04,3.1,0.5,39773388800,Asset Management
EGBN,-11.84,0.29,-1.07,702353792,Banks - Regional
WRB,7.41,1.3,0.8,20646742016,Insurance - Property & Casualty
CASH,-13.82,1.59,-2.5,1313540864,Banks - Regional
RMD,3.87,0.46,-3.12,27157041152,Medical Instruments & Supplies
HBNC,13.79,57.65,-0.07,552209664,Banks - Regional
TSLA,-5.33,2.97,-1.64,616479850496,Auto Manufacturers
FBNC,9.09,2.61,-2.58,1458993920,Banks - Regional
AMSC,142.86,15.57,-4.13,408701568,Specialty Industrial Machinery
LVS,-9.52,1.3,2.33,40409157632,Resorts & Casinos
KNX,-80.85,0.52,-0.7,9670853632,Trucking
WASH,40.74,3.0,-0.26,449277760,Banks - Regional
IBM,2.38,0.59,0.6,170150592512,Information Technology Services
STX,271.43,0.29,1.85,18732380160,Computer Hardware
CSX,2.27,1.16,-1.09,73255051264,Railroads
CFFN,66.67,24.11,-2.58,817108672,Banks - Regional
FCCO,16.22,1.96,-2.02,130826128,Banks - Regional
PGR,24.37,3.03,5.12,107086528512,Insurance - Property & Casualty
BLFY,7.14,1.12,0.4,220344896,Banks - Regional
FMNB,13.89,3.06,4.9,524291936,Banks - Regional
APH,6.49,5.89,2.59,63158730752,Electronic Components
FCX,28.57,1.45,4.12,54663282688,Copper
SYBT,-7.87,4.76,-5.44,1373730944,Banks - Regional
UCBI,1.92,12.65,-3.87,3241832448,Banks - Regional
MNRO,-2.5,2.11,-0.36,981087936,Auto Parts
ABT,0.0,0.71,-3.22,195185590272,Medical Devices
KMB,-1.31,0.32,-4.58,40516984832,Household & Personal Products
TDY,7.51,1.42,-5.09,20479576064,Scientific & Technical Instruments
TXT,4.58,0.65,7.34,17168109568,Aerospace & Defense
PB,0.85,2.07,-3.1,5931665408,Banks - Regional
TEL,6.98,1.44,7.48,44482498560,Electronic Components
ELV,1.26,1.51,0.73,118908051456,Healthcare Plans
BKR,8.51,1.08,3.04,29288992768,Oil & Gas Equipment & Services
BUSE,6.12,0.85,0.25,1290502272,Banks - Regional
FCBC,17.91,1.3,0.08,622605760,Banks - Regional
VBTX,-9.38,30.4,1.9,1098170880,Banks - Regional
QCRH,44.85,26.85,0.02,964592192,Banks - Regional
TRMK,7.02,0.2,1.41,1656251008,Banks - Regional
CNI,1.37,1.14,-0.69,82374811648,Railroads
HAFC,1.67,5.7,-0.32,469803808,Banks - Regional
NBTB,-2.7,0.87,-1.56,1613702400,Banks - Regional
BHB,1.49,0.65,-0.58,387948032,Banks - Regional
LRN,14.93,0.22,-0.93,2712993536,Education & Training Services
ORRF,-10.98,0.03,1.93,279318368,Banks - Regional
WNEB,-14.29,1.18,-2.13,173984400,Banks - Regional
EWBC,6.88,1.89,2.92,9719275520,Banks - Diversified
TXN,2.05,0.89,0.2,147668369408,Semiconductors
CCNE,14.81,3.14,1.33,431719616,Banks - Regional
NFLX,-4.09,1.33,0.95,242916851712,Entertainment
GATX,11.54,6.64,6.47,4515868672,Rental & Leasing Services
ONB,-4.17,4.84,-0.54,4726378496,Banks - Regional
WBS,0.0,5.93,-1.05,8040308736,Banks - Regional
LMT,8.82,4.96,-3.92,103181869056,Aerospace & Defense
SASR,13.21,3.23,-0.85,1033012800,Banks - Regional
VZ,0.93,0.9,7.18,167785627648,Telecom Services
RTX,3.2,0.49,4.36,120794644480,Aerospace & Defense
IVZ,20.51,5.61,-7.32,7152408064,Asset Management
PG,8.24,0.49,4.77,373283717120,Household & Personal Products
AUB,4.0,4.17,-0.79,2520782592,Banks - Regional
HAL,7.5,0.8,4.19,31180265472,Oil & Gas Equipment & Services
CBU,-9.52,0.47,-1.59,2393315840,Banks - Regional
MMYT,16.67,2.0,-0.36,6280893952,Travel Services
DHI,-2.08,1.35,-8.04,48083603456,Residential Construction
MMM,4.76,4.25,-11.43,51511656448,Conglomerates
FOR,35.71,12.05,-4.87,1614698368,Real Estate - Development
SYF,7.29,0.34,0.86,15818067968,Credit Services
GSBC,-2.63,2.54,4.14,601198080,Banks - Regional
SMBK,-4.65,0.11,2.28,373755808,Banks - Regional
IBTX,-4.62,4.34,2.63,1870895744,Banks - Regional
RBB,22.86,19.79,1.86,332546432,Banks - Regional
EFSC,1.68,5.5,1.36,1493272576,Banks - Regional
PRK,4.17,7.17,1.04,2122542976,Banks - Regional
CFB,8.33,1.18,1.88,672448320,Banks - Regional
CBNK,4.84,3.89,1.39,288891872,Banks - Regional
AGYS,52.17,0.9,3.66,2476036864,Software - Application
AGNC,22.45,107.4,-1.52,6554191872,REIT - Mortgage
ZION,29.0,1.83,3.05,5939453440,Banks - Regional
NWBI,0.0,1.81,5.22,1513880064,Banks - Regional
BOH,-19.1,1.84,2.56,2453406976,Banks - Regional
PBAM,-6.21,2.77,-0.28,205258912,Banks - Regional
STT,12.71,3.43,1.11,21993598976,Asset Management
WRLD,75.31,2.07,12.48,795179008,Credit Services
TRV,39.09,0.24,8.23,48948899840,Insurance - Property & Casualty
SLB,2.38,0.09,3.63,68196319232,Oil & Gas Equipment & Services
CMA,5.8,5.34,-0.94,6772962304,Banks - Regional
HBAN,3.85,1.2,3.58,17973651456,Banks - Regional
FITB,10.0,0.42,0.85,22919856128,Banks - Regional
RF,8.33,0.56,3.16,16632000512,Banks - Regional
FNB,8.57,15.66,1.71,4718601216,Banks - Regional
SFST,30.77,4.76,-2.07,274932896,Banks - Regional
INDB,0.8,0.23,1.65,2269707264,Banks - Regional
BANF,1.39,2.05,3.74,2921815808,Banks - Regional
OCFC,4.65,2.49,1.97,935112320,Banks - Regional
PPG,2.0,1.96,1.72,32912963584,Specialty Chemicals
JBHT,-15.52,2.09,3.93,22252167168,Integrated Freight & Logistics
CVCY,-3.85,2.37,3.01,208705872,Banks - Regional
MCB,-15.23,4.26,-0.19,470164736,Banks - Regional
OZK,2.74,3.78,1.69,4814490112,Banks - Regional
BANR,2.29,1.98,1.13,1528160384,Banks - Regional
WABC,-1.33,0.82,-1.33,1202862080,Banks - Regional
HOMB,6.67,2.98,4.13,4776166400,Banks - Regional
NTRS,9.77,7.18,-1.03,16336234496,Asset Management
FAST,2.22,0.58,6.52,40067756032,Industrial Distribution
FHN,3.23,2.02,6.75,7705433088,Banks - Regional
KEY,13.64,0.76,-3.44,13008873472,Banks - Regional
IIIN,20.0,6.13,-3.93,711029888,Metal Fabrication
MTB,-23.43,1.14,2.71,22152644608,Banks - Regional
TFC,-7.95,1.1,0.67,47801241600,Banks - Regional
CBSH,2.44,2.32,2.75,6659804160,Banks - Regional
SNV,-14.89,7.38,-0.79,5276978688,Banks - Regional
WTFC,-23.36,0.79,0.16,5748936704,Banks - Regional
DFS,-38.4,2.41,0.18,27301332992,Credit Services
AA,43.43,0.71,-6.82,4945447424,Aluminum
FUL,2.33,2.61,-1.31,4190820352,Specialty Chemicals
PLBC,3.25,0.05,-1.14,214797776,Banks - Regional
USB,0.0,1.23,-2.04,62896566272,Banks - Regional
CFG,-43.33,0.69,2.03,14692166656,Banks - Regional
PNFP,1.82,3.45,0.11,6267077632,Banks - Regional
PRGS,12.09,1.99,-0.2,2516965632,Software - Application
HWC,9.57,7.49,-0.94,3713978368,Banks - Regional
IBKR,-1.3,1.99,-1.89,40871407616,Capital Markets
MS,7.62,1.54,-0.89,140972113920,Capital Markets
GS,57.93,5.71,0.55,125566189568,Capital Markets
GNTY,8.51,3.47,3.99,342986624,Banks - Regional
PNC,5.69,1.58,0.88,58880434176,Banks - Regional
FBK,8.45,4.24,2.16,1709516416,Banks - Regional
MBWM,2.46,1.7,-7.64,613582848,Banks - Regional
JPM,6.43,1.5,-0.75,503451222016,Banks - Diversified
BAC,1.45,8.79,-1.68,261497716736,Banks - Diversified
BK,14.29,0.42,4.5,41930977280,Asset Management
DAL,9.4,1.09,-8.08,26066683904,Airlines
BLK,9.28,0.13,0.33,118385688576,Asset Management
UNH,3.01,2.57,-2.73,481044398080,Healthcare Plans
BBCP,0.0,0.11,0.76,439655392,Engineering & Construction
NTIC,-44.44,3.9,-2.92,128878224,Specialty Chemicals
KBH,9.47,4.11,1.79,4620300288,Residential Construction
AZZ,20.2,0.96,0.35,1743847680,Specialty Business Services
SGH,50.0,0.27,2.73,1184317824,Semiconductors
AEHR,27.78,6.62,-1.54,496494720,Semiconductor Equipment & Materials
JEF,15.38,1.64,1.22,8655506432,Capital Markets
CMC,13.99,5.28,4.69,6297754624,Steel
HELE,1.09,1.28,1.82,2766930432,Household & Personal Products
GBX,35.21,8.77,4.07,1493912960,Railroads
STZ,5.28,3.15,2.18,44434432000,Beverages - Wineries & Distilleries
ANGO,44.44,3.15,-19.77,245109712,Medical Instruments & Supplies
FC,89.47,3.83,-3.93,534503808,Consulting Services
KRUS,-63.64,0.91,3.94,1143141760,Restaurants
LW,3.57,2.16,-1.6,14564288512,Packaged Foods
CAG,5.97,0.98,-3.01,13431945216,Packaged Foods
SMPL,4.88,0.18,6.78,3581255424,Packaged Foods
WBA,4.76,5.1,-8.04,19437938688,Pharmaceutical Retailers
RPM,-0.81,2.08,-4.7,13893690368,Specialty Chemicals
LNN,7.94,0.78,3.77,1439642752,Farm & Heavy Construction Machinery
RGP,27.27,0.52,-2.84,442978400,Consulting Services
UNF,2.15,0.46,-7.41,3202609152,Specialty Business Services
UNF,-3.0,0.46,-7.41,3202609152,Specialty Business Services
PROC,60.0,7.26,15.03,366678016,Drug Manufacturers - Specialty & Generic
PFX,15.38,13.56,1.51,92206928,Asset Management
LMNR,0.0,13.01,1.32,323353952,Farm Products
CCL,41.67,1.5,2.95,20495497216,Travel Services
CTAS,3.74,1.77,5.46,62669578240,Specialty Business Services
APOG,17.14,5.87,1.14,1217330688,Building Products & Equipment
MU,4.04,1.47,-3.65,94450540544,Semiconductors
MLKN,13.46,1.01,0.45,2001046912,"Furnishings, Fixtures & Appliances"
TTC,26.79,0.73,10.18,10118253568,Tools & Accessories
GIS,8.7,3.71,-3.45,36379066368,Packaged Foods
WOR,-3.7,5.02,1.77,3129649408,Metal Fabrication
FDX,-3.62,0.73,-1.15,60629037056,Integrated Freight & Logistics
SCS,76.47,0.8,0.87,1468897024,Business Equipment & Supplies
FCEL,12.5,13.97,-14.62,618971456,Electrical Equipment & Parts
ACN,4.14,0.05,-0.34,233034121216,Information Technology Services
QIPT,-250.0,1.69,3.36,196618672,Medical Devices
CONN,-37.16,4.75,-4.36,121768496,Specialty Retail
HEI,20.0,6.11,0.38,22547828736,Aerospace & Defense
DRI,7.6,0.41,-0.73,20082483200,Restaurants
LEN,11.42,6.09,9.65,42674065408,Residential Construction
COST,0.87,0.22,-0.5,321374814208,Discount Stores
RICK,-75.0,0.68,9.81,568881856,Restaurants
SCHL,-7.55,10.02,4.54,1147323136,Publishing
JBL,2.36,0.43,13.65,17827104768,Electronic Components
MWA,72.73,5.35,1.52,2377890304,Specialty Industrial Machinery
ADBE,3.39,0.82,-0.26,283498938368,Software - Infrastructure
REVG,55.88,5.33,9.29,1035266496,Farm & Heavy Construction Machinery
VBNK,9.38,3.49,11.86,292945728,Banks - Regional
ABM,8.6,2.77,18.89,2538332672,Specialty Business Services
LPTV,-7.69,0.65,-0.77,45947004,Broadcasting
MAMA,25.0,9.55,4.85,164773408,Packaged Foods
JCI,-3.67,2.62,-5.52,37823086592,Building Products & Equipment
CASY,13.37,2.01,0.68,10629415936,Specialty Retail
ORCL,1.52,0.84,1.2,320743669760,Software - Infrastructure
VIRC,58.97,3.63,23.87,189682208,"Furnishings, Fixtures & Appliances"
MOMO,0.0,0.38,8.93,1162438912,Internet Content & Information
CDMO,-33.33,24.31,-0.75,424967424,Biotechnology
HCP,175.0,1.97,-0.68,4843716608,Software - Infrastructure
AVGO,1.0,0.18,0.21,600830836736,Semiconductors
GNSS,12.5,5.49,3.61,68900496,Scientific & Technical Instruments
SMAR,100.0,2.0,-0.22,6529434624,Software - Application
CURV,40.0,12.18,-1.66,527799072,Apparel Retail
CIEN,10.29,2.54,0.26,8227810304,Communication Equipment
SCWX,100.0,1.57,1.37,609523712,Software - Infrastructure
DG,5.88,0.5,-1.11,29774866432,Discount Stores
LAKE,25.93,2.52,2.07,133266320,Apparel Manufacturing
AI,31.58,1.7,-3.03,3312911360,Software - Application
GEF,20.0,0.23,-1.05,2932664064,Packaging & Containers
AIRI,-150.0,0.35,6.78,14819703,Aerospace & Defense
OXM,4.12,0.29,-1.16,1534853632,Apparel Manufacturing
SMTC,113.33,0.02,0.18,1349980800,Semiconductors
BRZE,61.54,5.89,-0.8,5950606848,Software - Application
CHWY,66.67,0.56,4.99,7152705024,Internet Retail
VEEV,4.69,0.1,0.08,34901827584,Health Information Services
CXM,57.14,3.46,2.08,3519487488,Software - Application
SPWH,90.91,7.65,1.33,139921632,Specialty Retail
BASE,55.56,6.45,1.79,1342159104,Software - Infrastructure
VRA,111.11,6.59,1.66,244149840,Footwear & Accessories
OLLI,13.33,1.94,1.09,4712427008,Discount Stores
CPB,4.6,0.4,5.03,12848100352,Packaged Foods
KFY,1.04,2.81,-4.17,3099925760,Staffing & Employment Services
THO,13.79,0.38,-0.53,6314545152,Recreational Vehicles
DSGX,-3.12,0.49,-0.91,7611216896,Software - Application
PLAY,104.55,1.01,-2.78,2390045952,Entertainment
AVAV,44.78,0.67,0.06,3522233344,Aerospace & Defense
SFIX,4.35,0.81,-1.78,406725440,Apparel Retail
OOMA,0.0,0.7,0.0,273480000,Telecom Services
BOX,-5.26,0.19,0.76,3928649984,Software - Infrastructure
S,62.5,5.13,1.88,8673528832,Software - Infrastructure
PHR,19.44,2.56,-7.06,1552770048,Health Information Services
RENT,-7.14,0.9,11.15,36736056,Apparel Retail
HQY,22.45,2.29,-1.19,6830625792,Health Information Services
CNM,-4.41,0.05,2.19,8467227648,Industrial Distribution
ZFOX,85.71,16.22,-4.34,138349296,Software - Infrastructure
CULP,5.0,1.58,-4.8,63222396,Textile Manufacturing
SAIC,36.75,6.72,5.43,6848301056,Information Technology Services
GCO,-32.14,1.58,-16.13,341797760,Apparel Retail
ZUMZ,29.41,1.39,1.56,363557216,Apparel Retail
MRVL,2.5,1.25,-1.35,61396774912,Semiconductors
PD,53.85,1.65,-1.09,2312010240,Software - Application
DELL,27.89,2.91,1.91,59897188352,Computer Hardware
ASO,-15.85,3.9,2.19,5043036672,Specialty Retail
DLTH,-3.23,6.04,-5.29,169270768,Apparel Retail
FRO,-21.74,7.3,-5.96,4957814272,Oil & Gas Midstream
PVH,6.62,1.15,2.9,7619287040,Apparel Manufacturing
ZUO,50.0,1.24,2.83,1236386432,Software - Infrastructure
FIVE,13.04,1.3,-1.05,10428679168,Specialty Retail
DCI,4.17,1.13,0.35,8093562880,Specialty Industrial Machinery
BILI,-20.83,0.73,-11.69,4072111104,Electronic Gaming & Multimedia
INTU,24.75,3.6,0.56,184242667520,Software - Application
CAN,-36.67,11.06,1.78,374468832,Computer Hardware
ESLT,-3.51,6.19,-1.46,9180491776,Aerospace & Defense
CRNC,-30.77,9.15,-2.92,694715584,Software - Application
HTHT,14.29,4.38,0.49,10231204864,Lodging
DE,10.28,1.27,-2.43,108028608512,Farm & Heavy Construction Machinery
URBN,8.64,1.61,-0.58,3946116352,Apparel Retail
JACK,-5.22,1.22,-2.35,1511177088,Restaurants
HIBB,81.42,3.88,10.62,852513728,Apparel Retail
LOW,0.33,2.4,-2.67,127824617472,Home Improvement Retail
DY,59.32,6.25,17.93,3410870784,Engineering & Construction
GOGL,100.0,11.78,11.77,2223855872,Marine Shipping
EMBC,40.48,1.75,3.9,935865344,Medical Instruments & Supplies
CENTA,25.0,2.51,0.28,2411062016,Packaged Foods
YMM,37.5,2.84,11.28,6540265984,Software - Application
TWST,13.83,5.52,21.45,2208069376,Diagnostics & Research
CINT,-14.29,1.26,-6.13,568921984,Software - Infrastructure
SPB,19.3,2.52,-12.09,2606383360,Household & Personal Products
CPRT,6.25,4.36,-1.12,48933416960,Specialty Business Services
DLB,25.0,1.46,-0.91,7713214464,Specialty Business Services
GPS,195.0,4.22,-1.58,7438909440,Apparel Retail
HAYN,-3.77,1.94,0.28,763272896,Metal Fabrication
AMAT,7.07,3.07,-0.1,154630406144,Semiconductor Equipment & Materials
WMG,36.0,1.02,-4.46,18265806848,Entertainment
DOLE,118.18,2.49,-7.21,1044218944,Farm Products
ALLT,20.0,9.88,-11.25,79572480,Software - Infrastructure
